order_id,customer_id,order_date,ship_date,delivery_date,ship_mode,origin_warehouse,dest_city,dest_state,product_category,product_id,quantity,unit_price,order_value,shipping_cost,delivery_time_days,delivery_status,returned,cost_of_goods,labor_time_minutes,order_priority,promo_code,customer_segment,carrier,profit,profit_margin,order_week,order_month,order_year,fulfillment_lag_days,delivery_lag,on_time
O000625,C2642,2025-03-12,2025-03-12,2025-03-17,Ground,WH_Central,City_128,OH,Sports,P7653,4,40.57,162.28,6.31,5,Lost,No,65.34,68,Medium,FREESHIP,Enterprise,CarrierD,82.47,0.508,11,Mar,2025,0,5,1
O000626,C1940,2025-08-27,2025-08-29,2025-09-04,Air,WH_West,City_344,FL,Electronics,P8512,4,63.92,255.68,29.59,6,Delivered,Yes,127.84,56,Low,NA,Consumer,CarrierC,91.53,0.358,35,Aug,2025,2,4,0
O000627,C2250,2025-06-30,2025-07-01,2025-07-04,Air,WH_East,City_368,IL,Apparel,P7547,2,65.42,130.84,34.21,3,Delivered,No,64.79,36,High,NA,Enterprise,CarrierB,27.52,0.21,27,Jun,2025,1,2,1
O000628,C1553,2025-11-30,2025-11-30,2025-12-05,Ground,WH_West,City_264,MI,Beauty,P3783,3,41.61,124.83,6.71,5,Delivered,Yes,58.64,45,High,WELCOME5,SMB,CarrierA,54.08,0.433,48,Nov,2025,0,5,1
O000629,C2778,2025-10-14,2025-10-15,2025-10-21,Ground,WH_West,City_101,FL,Electronics,P9634,2,76.63,153.26,5.04,6,Delivered,No,76.63,20,Low,FREESHIP,SMB,CarrierB,69.19,0.451,42,Oct,2025,1,5,1
O000630,C1097,2024-03-20,2024-03-21,2024-03-28,Ground,WH_North,City_4,NC,Apparel,P4573,3,31.03,93.09,5.88,7,Delivered,No,47.37,45,Low,FREESHIP,Enterprise,CarrierB,34.44,0.37,12,Mar,2024,1,6,1
O000631,C2446,2025-04-23,2025-04-25,2025-05-07,Air,WH_North,City_239,PA,Home,P2448,2,27.74,55.48,36.94,12,Delivered,No,27.77,26,Low,WELCOME5,SMB,CarrierD,-12.35,-0.223,17,Apr,2025,2,10,0
O000632,C1819,2025-08-26,2025-08-27,2025-09-02,Ground,WH_West,City_357,TX,Beauty,P9881,4,5.87,23.48,5.92,6,Delivered,No,8.31,48,Low,NA,Consumer,CarrierB,3.49,0.149,35,Aug,2025,1,5,1
O000633,C2236,2025-05-08,2025-05-10,2025-05-17,Ground,WH_Central,City_19,GA,Beauty,P7530,5,65.73,328.65,5.62,7,Delivered,No,147.46,85,Low,NA,Enterprise,CarrierA,165.37,0.503,19,May,2025,2,5,1
O000634,C2332,2024-10-31,2024-10-31,2024-11-01,Overnight,WH_South,City_277,FL,Apparel,P1098,3,59.17,177.51,48.14,1,Delivered,No,73.79,36,Medium,SUMMER10,Consumer,CarrierB,51.26,0.289,44,Oct,2024,0,1,1
O000635,C1426,2025-07-08,2025-07-10,2025-07-15,Ground,WH_South,City_269,GA,Apparel,P4065,3,28.58,85.74,5.53,5,Delivered,No,36.97,51,Low,NA,Enterprise,CarrierA,37.12,0.433,28,Jul,2025,2,3,1
O000636,C1682,2025-12-01,2025-12-03,2025-12-10,Ground,WH_East,City_228,PA,Toys,P5477,4,43.27,173.08,6.2,7,Delivered,No,94.18,56,Low,FREESHIP,SMB,CarrierB,65.98,0.381,49,Dec,2025,2,5,1
O000637,C2789,2025-04-12,2025-04-13,2025-04-15,Air,WH_West,City_212,CA,Sports,P1324,4,-2.53,-10.12,30.35,2,Delivered,No,-5.13,48,Low,SUMMER10,Enterprise,CarrierA,-41.1,0,15,Apr,2025,1,1,1
O000638,C2049,2024-03-19,2024-03-20,2024-03-24,Two-Day,WH_South,City_295,IL,Toys,P9619,1,31.81,31.81,17.79,4,Delivered,No,11.96,12,Low,SUMMER10,SMB,CarrierA,0.62,0.019,12,Mar,2024,1,3,0
O000639,C2120,2024-02-15,2024-02-17,2024-02-22,Ground,WH_North,City_197,MI,Home,P4945,2,60.96,121.92,5.77,5,Delivered,No,47.86,22,Low,SUMMER10,Enterprise,CarrierC,65.65,0.538,7,Feb,2024,2,3,1
O000640,C2140,2024-07-24,2024-07-24,2024-07-26,Two-Day,WH_West,City_384,NY,Home,P7172,1,57.8,57.8,15,2,Delivered,No,27.85,12,High,FREESHIP,Consumer,CarrierC,13.51,0.234,30,Jul,2024,0,2,1
O000641,C2981,2025-08-23,2025-08-23,2025-08-25,Overnight,WH_Central,City_130,CA,Apparel,P9047,4,54.19,216.76,41.99,2,Delivered,No,113.1,68,High,NA,SMB,CarrierB,53.51,0.247,34,Aug,2025,0,2,1
O000642,C1645,2025-07-02,2025-07-03,2025-07-10,Ground,WH_Central,City_54,GA,Sports,P1435,1,42.16,42.16,7.07,7,Delivered,No,19.38,15,Low,FREESHIP,SMB,CarrierC,13.91,0.33,27,Jul,2025,1,6,1
O000643,C1825,2024-08-01,2024-08-02,2024-08-07,Ground,WH_Central,City_92,NC,Home,P8515,2,35.95,71.9,7.12,5,Delivered,No,25.69,32,Medium,FREESHIP,Enterprise,CarrierD,35.25,0.49,31,Aug,2024,1,4,1
O000644,C1790,2025-08-22,2025-08-23,2025-08-24,Overnight,WH_North,City_359,MI,Electronics,P7437,3,54.57,163.71,50.08,1,Delivered,No,81.86,45,Medium,SUMMER10,Enterprise,CarrierA,26.37,0.161,34,Aug,2025,1,0,1
O000645,C1937,2024-12-18,2024-12-20,2024-12-24,Air,WH_West,City_73,NC,Electronics,P6321,3,36.58,109.74,30.94,4,Delivered,No,54.87,42,Low,NA,Enterprise,CarrierB,18.89,0.172,51,Dec,2024,2,2,0
O000646,C1424,2024-07-28,2024-07-30,2024-08-08,Ground,WH_North,City_352,OH,Home,P9399,3,55.49,166.47,5.78,9,Delivered,No,90.18,45,Medium,SUMMER10,Enterprise,CarrierD,65.11,0.391,30,Jul,2024,2,7,0
O000647,C1251,2025-10-24,2025-10-24,2025-10-31,Ground,WH_South,City_235,OH,Home,P9698,2,26.53,53.06,5.41,7,Delivered,No,23.61,32,Low,WELCOME5,Enterprise,CarrierD,20.2,0.381,43,Oct,2025,0,7,1
O000648,C2467,2024-08-30,2024-08-30,2024-09-08,Ground,WH_North,City_300,TX,Apparel,P3241,2,61.87,123.74,5.14,9,Delivered,No,49.78,28,Medium,SUMMER10,Enterprise,CarrierC,65.46,0.529,35,Aug,2024,0,9,0
O000649,C2708,2025-03-03,2025-03-05,2025-03-13,Ground,WH_East,City_134,OH,Home,P5602,1,51.89,51.89,5.69,8,Delivered,No,23.2,17,Low,FREESHIP,SMB,CarrierB,20.96,0.404,10,Mar,2025,2,6,0
O000650,C2489,2024-10-17,2024-10-17,2024-11-01,Two-Day,WH_West,City_269,PA,Beauty,P8069,3,-4.4,-13.2,16.3,15,Delivered,No,-4.74,39,Medium,WELCOME5,SMB,CarrierB,-29.44,0,42,Oct,2024,0,15,0
O000651,C1750,2025-07-23,2025-07-24,2025-07-30,Ground,WH_East,City_175,PA,Apparel,P3304,3,52.7,158.1,7.13,6,Delivered,No,72.29,54,Medium,SUMMER10,SMB,CarrierA,72.2,0.457,30,Jul,2025,1,5,1
O000652,C1084,2025-06-28,2025-06-28,2025-06-30,Air,WH_East,City_184,CA,Sports,P1115,4,84.16,336.64,32.37,2,Delivered,No,128.16,52,Medium,SUMMER10,SMB,CarrierA,169.87,0.505,26,Jun,2025,0,2,1
O000653,C2056,2024-04-15,2024-04-16,2024-04-23,Ground,WH_Central,City_278,NC,Beauty,P7631,3,68.78,206.34,6.44,7,Delivered,No,84.74,45,Medium,NA,Consumer,CarrierD,109.76,0.532,16,Apr,2024,1,6,1
O000654,C2930,2024-09-24,2024-09-25,2024-10-01,Ground,WH_West,City_44,NY,Home,P6657,4,43.35,173.4,5.55,6,Delivered,No,61.77,92,Medium,FREESHIP,Enterprise,CarrierD,95.04,0.548,39,Sep,2024,1,5,1
O000655,C2127,2025-04-07,2025-04-07,2025-04-16,Ground,WH_Central,City_395,NY,Beauty,P2985,3,29.17,87.51,6.17,9,Delivered,No,45.94,54,High,FREESHIP,Consumer,CarrierC,28.92,0.33,15,Apr,2025,0,9,0
O000656,C2708,2024-12-06,2024-12-06,2024-12-12,Ground,WH_North,City_124,GA,Beauty,P5700,2,41,82,6.86,6,Delivered,No,34.58,30,Low,SUMMER10,Consumer,CarrierB,36.96,0.451,49,Dec,2024,0,6,1
O000657,C1397,2024-12-22,2024-12-23,2024-12-28,Ground,WH_East,City_153,NY,Electronics,P1685,4,43.17,172.68,7.22,5,Delivered,No,86.34,48,Medium,WELCOME5,Enterprise,CarrierD,73.36,0.425,51,Dec,2024,1,4,1
O000658,C1129,2025-11-03,2025-11-03,2025-11-09,Ground,WH_West,City_96,OH,Electronics,P2581,3,37.81,113.43,5.26,6,Delivered,No,56.72,39,Medium,SUMMER10,SMB,CarrierA,46.77,0.412,45,Nov,2025,0,6,1
O000659,C2324,2024-07-02,2024-07-03,2024-07-10,Ground,WH_West,City_208,TX,Beauty,P3436,4,59.75,239,7.31,7,Delivered,No,130.87,56,High,SUMMER10,Enterprise,CarrierB,94.1,0.394,27,Jul,2024,1,6,1
O000660,C2279,2025-02-14,2025-02-14,2025-02-21,Ground,WH_South,City_91,IL,Sports,P4511,4,15.53,62.12,5.11,7,Delivered,No,23.97,60,Low,FREESHIP,Consumer,CarrierA,25.84,0.416,7,Feb,2025,0,7,1
O000661,C1125,2025-11-10,2025-11-12,2025-11-16,Two-Day,WH_West,City_71,MI,Home,P9867,6,75.5,453,15.47,4,Delivered,No,216.17,84,High,WELCOME5,SMB,CarrierC,211.28,0.466,46,Nov,2025,2,2,0
O000662,C1546,2025-09-09,2025-09-09,2025-09-14,Ground,WH_North,City_267,IL,Toys,P6714,2,21.53,43.06,6.49,5,Delivered,No,18.88,34,Medium,FREESHIP,Consumer,CarrierC,13.61,0.316,37,Sep,2025,0,5,1
O000663,C1155,2024-02-08,2024-02-08,2024-02-18,Ground,WH_East,City_305,PA,Apparel,P9898,4,45.61,182.44,6.73,10,Delivered,No,93.28,64,Low,SUMMER10,Enterprise,CarrierC,74.75,0.41,6,Feb,2024,0,10,0
O000664,C2580,2024-05-28,2024-05-28,2024-06-04,Ground,WH_West,City_320,OH,Toys,P5067,3,50.5,151.5,5.74,7,Delivered,No,62.82,36,Low,FREESHIP,Enterprise,CarrierB,78.62,0.519,22,May,2024,0,7,1
O000665,C2167,2025-10-11,2025-10-11,2025-10-17,Ground,WH_South,City_119,OH,Sports,P9510,1,79.48,79.48,5.53,6,Delivered,No,28.55,15,High,FREESHIP,Consumer,CarrierB,43.6,0.549,41,Oct,2025,0,6,1
O000666,C2487,2024-11-29,2024-11-30,2024-12-05,Ground,WH_East,City_214,FL,Electronics,P9883,6,60.67,364.02,6.95,5,Delivered,No,182.01,90,Medium,SUMMER10,Enterprise,CarrierB,164.26,0.451,48,Nov,2024,1,4,1
O000667,C1236,2024-12-06,2024-12-06,2024-12-12,Air,WH_South,City_4,NC,Apparel,P1239,2,70.25,140.5,31.82,6,Delivered,No,49.79,28,Low,WELCOME5,Consumer,CarrierB,55.53,0.395,49,Dec,2024,0,6,0
O000668,C2964,2024-02-18,2024-02-18,2024-02-20,Air,WH_North,City_180,IL,Apparel,P7846,3,17.62,52.86,33.12,2,Delivered,No,23.58,36,High,SUMMER10,Enterprise,CarrierB,-8.16,-0.154,7,Feb,2024,0,2,1
O000669,C2159,2025-10-02,2025-10-03,2025-10-08,Two-Day,WH_West,City_329,FL,Sports,P7009,2,18.18,36.36,13.6,5,Delivered,No,18.52,30,Medium,WELCOME5,SMB,CarrierB,0.64,0.018,40,Oct,2025,1,4,0
O000670,C2272,2024-03-14,2024-03-16,2024-03-21,Ground,WH_West,City_301,GA,Toys,P8230,3,51.48,154.44,5.84,5,Delivered,No,84.25,48,Medium,SUMMER10,SMB,CarrierB,58.59,0.379,11,Mar,2024,2,3,1
O000671,C1764,2025-10-27,2025-10-28,2025-10-30,Two-Day,WH_North,City_186,GA,Toys,P4098,6,81.37,488.22,17.93,2,Delivered,No,223.11,90,Medium,FREESHIP,Consumer,CarrierC,236.38,0.484,44,Oct,2025,1,1,1
O000672,C1502,2025-11-26,2025-11-27,2025-12-07,Ground,WH_North,City_343,OH,Home,P4254,7,44.45,311.15,6.22,10,Delivered,No,124.2,91,Low,SUMMER10,SMB,CarrierD,169.81,0.546,48,Nov,2025,1,9,0
O000673,C1613,2024-03-20,2024-03-21,2024-03-25,Two-Day,WH_West,City_246,GA,Electronics,P8318,2,69.2,138.4,14.73,4,Delivered,No,69.2,32,Medium,WELCOME5,Consumer,CarrierB,50.63,0.366,12,Mar,2024,1,3,0
O000674,C2125,2025-05-07,2025-05-07,2025-05-10,Two-Day,WH_South,City_224,NY,Home,P1566,1,41.35,41.35,17.11,3,Delivered,No,15.6,15,Medium,WELCOME5,SMB,CarrierC,6.84,0.165,19,May,2025,0,3,1
O000675,C1967,2024-01-13,2024-01-14,2024-01-20,Ground,WH_East,City_217,OH,Toys,P5124,7,62.49,437.43,7.26,6,Delivered,No,187.55,98,Medium,NA,Enterprise,CarrierD,230.86,0.528,2,Jan,2024,1,5,1
O000676,C2913,2024-11-28,2024-11-28,2024-12-04,Ground,WH_West,City_118,MI,Beauty,P9376,4,58.26,233.04,5.02,6,Delivered,No,85.23,56,Low,NA,Enterprise,CarrierA,136.07,0.584,48,Nov,2024,0,6,1
O000677,C1094,2025-05-13,2025-05-15,2025-05-22,Ground,WH_South,City_381,OH,Electronics,P2849,7,89.27,624.89,5.42,7,Delivered,No,312.44,91,Medium,NA,Enterprise,CarrierD,296.11,0.474,20,May,2025,2,5,1
O000678,C2956,2025-05-04,2025-05-06,2025-05-11,Ground,WH_Central,City_239,OH,Sports,P2397,1,58.4,58.4,5.83,5,Delivered,No,24.5,17,Medium,FREESHIP,Enterprise,CarrierC,26.03,0.446,18,May,2025,2,3,1
O000679,C1982,2025-05-27,2025-05-28,2025-06-03,Ground,WH_Central,City_180,NY,Sports,P8446,3,51.39,154.17,6.37,6,Delivered,No,66.7,42,Low,NA,SMB,CarrierD,76.06,0.493,22,May,2025,1,5,1
O000680,C2279,2024-09-12,2024-09-14,2024-09-19,Two-Day,WH_North,City_313,PA,Home,P6593,5,63.37,316.85,16.19,5,Delivered,No,158.74,75,Low,SUMMER10,Enterprise,CarrierA,132.92,0.42,37,Sep,2024,2,3,0
O000681,C1232,2025-06-12,2025-06-13,2025-06-21,Ground,WH_North,City_358,CA,Home,P5232,1,51.91,51.91,6.05,8,Delivered,No,18.58,14,Low,SUMMER10,SMB,CarrierB,25.6,0.493,24,Jun,2025,1,7,0
O000682,C1521,2025-04-21,2025-04-22,2025-04-28,Ground,WH_West,City_363,PA,Beauty,P4580,1,40.24,40.24,5.82,6,Delivered,No,21.23,15,Low,SUMMER10,SMB,CarrierA,11.39,0.283,17,Apr,2025,1,5,1
O000683,C1378,2025-06-03,2025-06-05,2025-06-13,Ground,WH_West,City_131,OH,Toys,P1715,4,17.23,68.92,5.83,8,Delivered,No,25.25,52,Low,FREESHIP,Enterprise,CarrierA,31.6,0.459,23,Jun,2025,2,6,0
O000684,C2211,2024-06-24,2024-06-26,2024-06-28,Two-Day,WH_North,City_179,OH,Home,P8491,2,47.22,94.44,13.52,2,Delivered,No,42.67,32,Low,FREESHIP,Consumer,CarrierA,34.41,0.364,26,Jun,2024,2,0,1
O000685,C2017,2024-09-11,2024-09-11,2024-09-19,Ground,WH_Central,City_227,PA,Sports,P5160,3,31.5,94.5,5.35,8,Delivered,No,39.09,42,Medium,FREESHIP,SMB,CarrierB,45.02,0.476,37,Sep,2024,0,8,0
O000686,C1330,2025-06-30,2025-07-01,2025-07-09,Ground,WH_South,City_327,TX,Electronics,P2236,2,24.68,49.36,5.74,8,Delivered,No,24.68,42,Low,SUMMER10,Consumer,CarrierD,13.9,0.282,27,Jun,2025,1,7,0
O000687,C1986,2024-11-03,2024-11-03,2024-11-08,Ground,WH_East,City_329,OH,Home,P6806,3,53.65,160.95,5.99,5,Delivered,No,71.1,42,Low,SUMMER10,Enterprise,CarrierA,78.82,0.49,44,Nov,2024,0,5,1
O000688,C2942,2025-10-03,2025-10-03,2025-10-11,Ground,WH_West,City_52,PA,Beauty,P5134,3,72.27,216.81,5.02,8,Delivered,No,100.91,48,High,NA,Enterprise,CarrierD,105.12,0.485,40,Oct,2025,0,8,0
O000689,C2184,2024-11-06,2024-11-06,2024-11-13,Ground,WH_West,City_101,IL,Home,P4316,2,53.82,107.64,6.3,7,Delivered,No,45.16,38,Medium,SUMMER10,SMB,CarrierB,51.62,0.48,45,Nov,2024,0,7,1
O000690,C2237,2024-03-28,2024-03-28,2024-04-05,Ground,WH_West,City_340,IL,Toys,P3506,3,52.85,158.55,5.93,8,Delivered,Yes,67.05,48,Medium,SUMMER10,Consumer,CarrierD,79.81,0.503,13,Mar,2024,0,8,0
O000691,C1270,2025-01-08,2025-01-08,2025-01-16,Ground,WH_West,City_237,NC,Toys,P3930,2,50.59,101.18,6.02,8,Delivered,No,52.63,30,Low,SUMMER10,SMB,CarrierA,38.93,0.385,2,Jan,2025,0,8,0
O000692,C2091,2024-12-27,2024-12-27,2024-12-29,Air,WH_East,City_129,GA,Home,P9143,1,33.14,33.14,25.08,2,Delivered,No,17.74,15,Medium,FREESHIP,Enterprise,CarrierB,-11.48,-0.346,52,Dec,2024,0,2,1
O000693,C1827,2024-03-21,2024-03-22,2024-03-27,Ground,WH_Central,City_130,GA,Apparel,P6619,1,34.96,34.96,6.73,5,Delivered,No,16.68,14,Low,WELCOME5,SMB,CarrierC,9.87,0.282,12,Mar,2024,1,4,1
O000694,C1614,2024-08-29,2024-08-29,2024-09-05,Ground,WH_South,City_386,PA,Beauty,P9273,2,58.64,117.28,6.56,7,Delivered,No,54.27,26,Critical,FREESHIP,Enterprise,CarrierC,53.33,0.455,35,Aug,2024,0,7,1
O000695,C1490,2025-06-17,2025-06-18,2025-06-23,Ground,WH_North,City_62,CA,Home,P7521,4,46.86,187.44,6.42,5,Delivered,No,89.09,72,Low,WELCOME5,SMB,CarrierA,83.29,0.444,25,Jun,2025,1,4,1
O000696,C1137,2024-12-01,2024-12-01,2024-12-03,Two-Day,WH_East,City_287,IL,Sports,P9013,3,31.62,94.86,14.63,2,Delivered,Yes,34.69,42,Medium,WELCOME5,Consumer,CarrierB,40.5,0.427,48,Dec,2024,0,2,1
O000697,C1711,2025-06-07,2025-06-08,2025-06-16,Ground,WH_Central,City_249,NY,Home,P8709,2,5.48,10.96,6.26,8,Delivered,No,4.8,30,Medium,SUMMER10,SMB,CarrierB,-3.7,-0.338,23,Jun,2025,1,7,0
O000698,C2246,2024-04-16,2024-04-18,2024-04-24,Ground,WH_South,City_82,FL,Home,P5272,2,61.51,123.02,5.06,6,Delivered,No,57.23,30,High,SUMMER10,Enterprise,CarrierA,57.13,0.464,16,Apr,2024,2,4,1
O000699,C1987,2025-05-12,2025-05-13,2025-05-15,Overnight,WH_South,City_246,TX,Toys,P9153,1,42.98,42.98,51.71,2,Delivered,Yes,23.24,17,Medium,NA,SMB,CarrierB,-34.01,-0.791,20,May,2025,1,1,1
O000700,C1354,2025-05-04,2025-05-06,2025-05-09,Two-Day,WH_North,City_382,TX,Electronics,P5779,3,97.61,292.83,13.28,3,Delivered,No,146.42,36,Medium,SUMMER10,SMB,CarrierB,128.81,0.44,18,May,2025,2,1,1
O000701,C1684,2024-08-22,2024-08-22,2024-08-25,Two-Day,WH_East,City_131,MI,Toys,P5041,3,42.52,127.56,14.2,3,Delivered,No,47.91,45,Low,WELCOME5,Enterprise,CarrierA,60.05,0.471,34,Aug,2024,0,3,1
O000702,C2107,2024-11-21,2024-11-23,2024-11-29,Ground,WH_South,City_397,GA,Electronics,P3204,4,13.62,54.48,6.37,6,Delivered,Yes,27.24,48,Medium,SUMMER10,Consumer,CarrierA,15.11,0.277,47,Nov,2024,2,4,1
O000703,C2718,2025-11-23,2025-11-25,2025-12-03,Ground,WH_North,City_339,MI,Sports,P1777,2,27.8,55.6,6.29,8,Delivered,No,24.13,26,High,WELCOME5,Enterprise,CarrierA,22.06,0.397,47,Nov,2025,2,6,0
O000704,C2143,2024-10-15,2024-10-15,2024-10-21,Ground,WH_South,City_203,FL,Apparel,P1002,1,42.54,42.54,5.13,6,Delivered,No,15.75,18,Medium,FREESHIP,Enterprise,CarrierB,19.5,0.458,42,Oct,2024,0,6,1
O000705,C1687,2024-05-23,2024-05-24,2024-05-29,Air,WH_North,City_219,MI,Apparel,P5379,6,48.24,289.44,33.56,5,Delivered,No,106.58,84,Medium,FREESHIP,Consumer,CarrierC,139.22,0.481,21,May,2024,1,4,0
O000706,C1007,2024-09-10,2024-09-11,2024-09-17,Air,WH_South,City_371,FL,Toys,P1670,3,90.88,272.64,36.05,6,Lost,No,120.72,51,Low,FREESHIP,Consumer,CarrierC,109.75,0.403,37,Sep,2024,1,5,0
O000707,C1863,2025-10-21,2025-10-23,2025-11-07,Ground,WH_West,City_220,GA,Toys,P2524,4,35.73,142.92,5.84,15,Delivered,No,63.85,56,Low,WELCOME5,SMB,CarrierB,66.51,0.465,43,Oct,2025,2,13,0
O000708,C2922,2025-05-25,2025-05-25,2025-05-30,Two-Day,WH_East,City_356,MI,Toys,P9085,4,49.44,197.76,15.18,5,Delivered,No,101.98,56,Medium,FREESHIP,SMB,CarrierA,73.88,0.374,21,May,2025,0,5,0
O000709,C1104,2025-06-08,2025-06-08,2025-06-16,Ground,WH_Central,City_315,NY,Beauty,P7106,1,26.16,26.16,6.17,8,Delivered,No,13.4,17,Medium,SUMMER10,SMB,CarrierD,4.55,0.174,23,Jun,2025,0,8,0
O000710,C1175,2024-12-03,2024-12-04,2024-12-09,Ground,WH_North,City_140,FL,Apparel,P5455,1,10.74,10.74,6.45,5,Delivered,Yes,5.6,13,Low,SUMMER10,SMB,CarrierA,-2.87,-0.267,49,Dec,2024,1,4,1
O000711,C2610,2024-09-27,2024-09-27,2024-10-02,Ground,WH_North,City_209,OH,Apparel,P5693,1,51.91,51.91,6.05,5,Delivered,No,23.05,10,Medium,NA,Enterprise,CarrierB,21.61,0.416,39,Sep,2024,0,5,1
O000712,C1140,2024-10-21,2024-10-22,2024-10-27,Ground,WH_West,City_22,OH,Toys,P7061,1,63.9,63.9,6.5,5,Delivered,Yes,33.84,14,Low,NA,Enterprise,CarrierB,21.88,0.342,43,Oct,2024,1,4,1
O000713,C1102,2025-03-08,2025-03-09,2025-03-12,Two-Day,WH_South,City_245,IL,Beauty,P3107,3,19.85,59.55,13.79,3,Delivered,No,30.19,36,High,WELCOME5,SMB,CarrierA,11.25,0.189,10,Mar,2025,1,2,1
O000714,C1529,2024-07-09,2024-07-09,2024-07-18,Ground,WH_West,City_72,GA,Electronics,P1762,3,38.98,116.94,5.25,9,Delivered,No,58.47,48,High,FREESHIP,SMB,CarrierA,47.46,0.406,28,Jul,2024,0,9,0
O000715,C2894,2024-02-27,2024-02-28,2024-03-06,Ground,WH_East,City_355,IL,Electronics,P7214,3,64.53,193.59,5.97,7,Delivered,No,96.8,45,Critical,FREESHIP,Enterprise,CarrierD,85.42,0.441,9,Feb,2024,1,6,1
O000716,C2364,2024-05-09,2024-05-09,2024-05-15,Ground,WH_West,City_245,OH,Toys,P2922,4,57.21,228.84,5.27,6,Delivered,No,109.31,68,High,NA,SMB,CarrierD,106.1,0.464,19,May,2024,0,6,1
O000717,C1132,2025-10-26,2025-10-27,2025-10-29,Overnight,WH_East,City_368,IL,Apparel,P2423,2,23.23,46.46,49.85,2,Delivered,No,17.88,28,Low,WELCOME5,Consumer,CarrierC,-24.63,-0.53,43,Oct,2025,1,1,1
O000718,C1542,2025-10-26,2025-10-27,2025-11-05,Ground,WH_North,City_304,TX,Sports,P6474,3,79.68,239.04,7.29,9,Delivered,No,99.29,42,Medium,SUMMER10,SMB,CarrierA,127.42,0.533,43,Oct,2025,1,8,0
O000719,C2335,2024-02-02,2024-02-03,2024-02-10,Ground,WH_Central,City_168,MI,Apparel,P5715,4,30.93,123.72,6.77,7,Delivered,No,53.36,68,Low,FREESHIP,SMB,CarrierC,55.43,0.448,5,Feb,2024,1,6,1
O000720,C1531,2025-05-25,2025-05-26,2025-05-28,Overnight,WH_South,City_287,OH,Home,P3410,3,23,69,41.59,2,Delivered,No,37.29,42,Low,WELCOME5,SMB,CarrierC,-14.92,-0.216,21,May,2025,1,1,1
O000721,C2745,2024-05-07,2024-05-09,2024-05-14,Ground,WH_East,City_244,OH,Electronics,P6254,1,79.88,79.88,6.75,5,Delivered,No,39.94,15,Low,WELCOME5,Enterprise,CarrierB,31.39,0.393,19,May,2024,2,3,1
O000722,C2126,2025-08-06,2025-08-08,2025-08-15,Ground,WH_South,City_201,OH,Electronics,P3150,2,69.02,138.04,6.46,7,Delivered,No,69.02,30,Medium,FREESHIP,SMB,CarrierB,58.96,0.427,32,Aug,2025,2,5,1
O000723,C1752,2024-08-11,2024-08-13,2024-08-17,Air,WH_East,City_277,GA,Beauty,P1630,3,68.23,204.69,35.44,4,Delivered,No,84.73,42,Low,FREESHIP,Consumer,CarrierD,79.48,0.388,32,Aug,2024,2,2,0
O000724,C2017,2024-06-09,2024-06-10,2024-06-15,Ground,WH_West,City_312,CA,Home,P8281,1,49.46,49.46,6.22,5,Delivered,No,20.4,16,Low,SUMMER10,Consumer,CarrierA,20.92,0.423,23,Jun,2024,1,4,1
O000725,C1706,2025-03-03,2025-03-03,2025-03-09,Ground,WH_South,City_228,TX,Beauty,P9126,1,70.63,70.63,5.58,6,Delivered,No,34.8,14,Medium,FREESHIP,Consumer,CarrierA,28.57,0.405,10,Mar,2025,0,6,1
O000726,C1751,2025-07-13,2025-07-15,2025-07-24,Ground,WH_North,City_199,TX,Sports,P7202,2,46.88,93.76,5.02,9,Delivered,No,37.19,34,Medium,NA,Consumer,CarrierB,47.47,0.506,28,Jul,2025,2,7,0
O000727,C1263,2024-10-21,2024-10-22,2024-10-31,Ground,WH_South,City_151,NC,Toys,P7569,2,44.75,89.5,5.8,9,Delivered,No,44.4,34,Low,NA,SMB,CarrierB,35.22,0.394,43,Oct,2024,1,8,0
O000728,C1274,2025-10-07,2025-10-09,2025-10-19,Ground,WH_Central,City_283,NY,Electronics,P2943,3,87.15,261.45,6.18,10,Delivered,No,130.72,48,High,WELCOME5,Enterprise,CarrierD,118.79,0.454,41,Oct,2025,2,8,0
O000729,C2137,2024-05-26,2024-05-27,2024-06-02,Ground,WH_Central,City_359,CA,Toys,P7418,2,16.72,33.44,5.53,6,Delivered,No,18.08,34,Low,NA,Enterprise,CarrierD,5.75,0.172,21,May,2024,1,5,1
O000730,C1265,2025-01-19,2025-01-20,2025-01-27,Ground,WH_West,City_163,GA,Home,P6984,5,26.82,134.1,5.93,7,Delivered,No,71.41,90,Low,WELCOME5,SMB,CarrierC,45.96,0.343,3,Jan,2025,1,6,1
O000731,C2230,2024-09-17,2024-09-19,2024-09-26,Ground,WH_North,City_37,PA,Electronics,P9534,6,5.25,31.5,5.87,7,Delivered,No,15.75,72,Low,SUMMER10,SMB,CarrierA,1.24,0.039,38,Sep,2024,2,5,1
O000732,C2852,2025-08-03,2025-08-03,2025-08-09,Two-Day,WH_Central,City_267,IL,Sports,P5402,3,31.01,93.03,16.4,6,Delivered,No,47.69,45,Critical,SUMMER10,Consumer,CarrierC,23.54,0.253,31,Aug,2025,0,6,0
O000733,C2291,2024-08-24,2024-08-24,2024-08-30,Ground,WH_North,City_194,NY,Apparel,P6313,1,79.48,79.48,6.98,6,Delivered,No,30.7,18,Low,FREESHIP,SMB,CarrierB,39.64,0.499,34,Aug,2024,0,6,1
